OpportunityID,OpportunityName,LeadID,Channel,OutletID,AccountID,ContactID,OwnerUserID,LeadSource,CreatedOn,StageNo,Stage,Status,Probability,TotalUnits,EstimatedRevenueINR,ExpectedCloseDate,ActualCloseDate,LastActivityOn,FinanceType,HasExchangeVehicle,IsTender,LostReason
OPP-029938,Nexon Petrol - Ganesh Kini,LD-0071891,Retail,OUT07,,CON-036950,USR-188,Walk-in,2025-11-10 15:45:54,7,7-Closed Lost,Lost,0,1,851021,2025-12-05,2025-11-22,2025-11-22 10:55:15,Cash,False,False,Not Responding
OPP-029939,Nexon EV - Rahul Poojary,LD-0071893,Retail,OUT03,,CON-036951,USR-093,Walk-in,2025-11-10 16:13:55,7,7-Closed Lost,Lost,0,1,1361361,2025-12-14,2025-11-18,2025-11-18 13:48:58,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-029940,Tigor CNG - Anjali Fernandes,LD-0071897,Retail,OUT02,,CON-036952,USR-058,Walk-in,2025-11-10 13:53:38,7,7-Closed Lost,Lost,0,1,766281,2025-12-04,2025-11-20,2025-11-20 09:07:41,Cash,False,False,Bought Competitor - Hyundai
OPP-029941,Nexon EV - Zoya Reddy,LD-0071898,Retail,OUT02,,CON-036953,USR-065,Walk-in,2025-11-16 03:31:35,6,6-Closed Won,Won,100,1,1304832,2025-12-10,2026-01-13,2026-01-13 21:07:21,Cash,False,False,
OPP-029942,Punch CNG - Sowmya Krishnan,LD-0071902,Retail,OUT03,,CON-036954,USR-089,Walk-in,2025-11-14 20:14:43,6,6-Closed Won,Won,100,1,746427,2025-12-06,2025-12-06,2025-12-06 07:56:11,Cash,False,False,
OPP-029943,Tigor Petrol - Shruti Poojary,LD-0071903,Retail,OUT04,,CON-036955,USR-112,Exchange Mela / Event,2025-11-10 14:21:51,7,7-Closed Lost,Lost,0,1,787517,2025-12-02,2025-11-11,2025-11-11 10:17:29,Bank Loan,True,False,Bought Competitor - Hyundai
OPP-029944,Nexon Diesel - Anjali Poojary,LD-0071904,Retail,OUT05,,CON-036956,USR-141,OEM Website Lead,2025-11-14 08:02:25,7,7-Closed Lost,Lost,0,1,990769,2025-12-03,2025-11-24,2025-11-24 07:42:46,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-029945,Punch CNG - Madhu Gowda,LD-0071908,Retail,OUT07,,CON-036957,USR-183,Referral,2025-11-14 09:28:41,7,7-Closed Lost,Lost,0,1,701093,2025-12-16,2025-11-20,2025-11-20 04:21:56,Bank Loan,True,False,Bought Competitor - Kia
OPP-029946,Altroz CNG - Mary Desai,LD-0071911,Retail,OUT01,,CON-036958,USR-025,Walk-in,2025-11-15 07:03:02,7,7-Closed Lost,Lost,0,1,882858,2025-12-07,2025-11-18,2025-11-18 19:22:04,OEM Partner Finance,False,False,Bought Competitor - Maruti Suzuki
OPP-029947,Nexon EV - Anita Verma,LD-0071912,Retail,OUT02,,CON-036959,USR-065,OEM Website Lead,2025-11-14 03:08:00,7,7-Closed Lost,Lost,0,1,1445778,2025-12-11,2025-11-21,2025-11-21 22:59:44,Cash,False,False,Plan Postponed
OPP-029948,Nexon Petrol - Chaitra Gupta,LD-0071913,Retail,OUT04,,CON-036960,USR-118,Walk-in,2025-11-16 09:03:24,6,6-Closed Won,Won,100,1,982317,2025-12-21,2025-12-08,2025-12-08 11:07:51,Bank Loan,True,False,
OPP-029949,Nexon CNG - Manjunath Khan,LD-0071915,Retail,OUT06,,CON-036961,USR-176,Walk-in,2025-11-10 16:27:46,7,7-Closed Lost,Lost,0,1,948961,2025-12-04,2025-11-17,2025-11-17 09:15:42,Cash,False,False,Price / Discount
OPP-029950,Harrier Diesel - Anita Pinto,LD-0071918,Retail,OUT02,,CON-036962,USR-056,Walk-in,2025-11-15 21:40:34,6,6-Closed Won,Won,100,1,1472773,2025-12-10,2025-12-18,2025-12-18 19:23:33,Cash,True,False,
OPP-029951,Punch Petrol - Swathi Iyer,LD-0071919,Retail,OUT07,,CON-036963,USR-194,Walk-in,2025-11-11 13:51:03,7,7-Closed Lost,Lost,0,1,648220,2025-12-13,2025-11-20,2025-11-20 21:44:17,Bank Loan,False,False,Price / Discount
OPP-029952,Altroz Petrol - Suma Singh,LD-0071921,Retail,OUT03,,CON-036964,USR-097,Walk-in,2025-11-12 07:29:40,6,6-Closed Won,Won,100,1,712372,2025-12-10,2025-12-05,2025-12-05 21:44:13,Bank Loan,False,False,
OPP-029953,Nexon CNG - Arun Kini,LD-0071927,Retail,OUT03,,CON-036965,USR-080,OEM Website Lead,2025-11-15 07:03:54,6,6-Closed Won,Won,100,1,1048452,2025-12-10,2025-11-29,2025-11-29 23:43:43,Cash,False,False,
OPP-029954,Curvv EV - Pavan Pai,LD-0071929,Retail,OUT03,,CON-036966,USR-089,Dealer Website,2025-11-15 22:11:44,7,7-Closed Lost,Lost,0,1,1884687,2025-12-07,2025-11-16,2025-11-16 18:20:14,Cash,False,False,Bought Competitor - Maruti Suzuki
OPP-029955,Nexon Petrol - Irfan Swamy,LD-0071930,Retail,OUT03,,CON-036967,USR-093,Referral,2025-11-13 18:16:08,7,7-Closed Lost,Lost,0,1,858096,2025-12-10,2025-11-15,2025-11-15 15:41:12,Bank Loan,True,False,Plan Postponed
OPP-029956,Nexon Diesel - Ramesh Shenoy,LD-0071933,Retail,OUT07,,CON-036968,USR-194,Walk-in,2025-11-10 19:55:59,6,6-Closed Won,Won,100,1,1320517,2025-12-06,2025-12-27,2025-12-27 20:53:21,Cash,False,False,
OPP-029957,Altroz CNG - Rohan Patil,LD-0071935,Retail,OUT03,,CON-036969,USR-093,Social Media Ads,2025-11-13 22:07:43,6,6-Closed Won,Won,100,1,899138,2025-12-07,2025-12-17,2025-12-17 09:25:29,Bank Loan,False,False,
OPP-029958,Tiago EV - Sanjay Pinto,LD-0071937,Retail,OUT05,,CON-036970,USR-151,Google Ads,2025-11-14 20:01:32,7,7-Closed Lost,Lost,0,1,967501,2025-12-12,2025-11-24,2025-11-24 21:50:49,Bank Loan,False,False,Not Responding
OPP-029959,Punch Petrol - Sandeep Angadi,LD-0071938,Retail,OUT05,,CON-036971,USR-151,Walk-in,2025-11-10 19:26:04,7,7-Closed Lost,Lost,0,1,692541,2025-12-09,2025-11-15,2025-11-15 03:23:57,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-029960,Tiago EV - Akash Singh,LD-0071940,Retail,OUT04,,CON-036972,USR-112,Walk-in,2025-11-10 23:40:14,7,7-Closed Lost,Lost,0,1,919309,2025-12-13,2025-11-16,2025-11-16 09:58:26,Cash,False,False,Bought Competitor - Mahindra
OPP-029961,Curvv Petrol - Arjun Hiremath,LD-0071941,Retail,OUT07,,CON-036973,USR-183,Walk-in,2025-11-11 00:10:14,7,7-Closed Lost,Lost,0,1,1157398,2025-12-12,2025-11-15,2025-11-15 18:29:21,Cash,False,False,Bought Competitor - Hyundai
OPP-029962,Nexon CNG - Ritu Gupta,LD-0071942,Retail,OUT06,,CON-036974,USR-167,Exchange Mela / Event,2025-11-10 19:02:21,3,3-Quotation,Open,40,1,966443,2025-12-13,,2025-11-15 11:22:58,Bank Loan,False,False,
OPP-029963,Altroz CNG - Ganesh Kini,LD-0071946,Retail,OUT01,,CON-036975,USR-017,Google Ads,2025-11-12 09:56:41,7,7-Closed Lost,Lost,0,1,910116,2025-12-04,2025-11-13,2025-11-13 04:36:06,Bank Loan,False,False,Price / Discount
OPP-029964,Nexon EV - Suma Kumar,LD-0071960,Retail,OUT05,,CON-036976,USR-151,OEM Website Lead,2025-11-13 11:55:56,6,6-Closed Won,Won,100,1,1505174,2025-12-12,2025-12-09,2025-12-09 18:28:30,Bank Loan,False,False,
OPP-029965,Punch EV - Keerthi Verma,LD-0071962,Retail,OUT07,,CON-036977,USR-185,Dealer Website,2025-11-12 09:48:53,7,7-Closed Lost,Lost,0,1,1111916,2025-12-02,2025-11-23,2025-11-23 22:59:48,Cash,False,False,Bought Competitor - Kia
OPP-029966,Tiago Petrol - Chaitra Poojary,LD-0071965,Retail,OUT01,,CON-036978,USR-028,OEM Website Lead,2025-11-15 14:08:34,7,7-Closed Lost,Lost,0,1,554426,2025-12-18,2025-11-26,2025-11-26 22:36:49,Cash,False,False,Bought Competitor - Hyundai
OPP-029967,Nexon EV - Prajwal Murthy,LD-0071969,Retail,OUT03,,CON-036979,USR-089,Social Media Ads,2025-11-16 02:13:31,4,4-Negotiation,Open,60,1,1402916,2025-12-04,,2025-11-30 15:07:23,Bank Loan,False,False,
OPP-029968,Altroz Petrol - Sanjay Agarwal,LD-0071972,Retail,OUT03,,CON-036980,USR-082,Car Portal,2025-11-15 07:13:08,6,6-Closed Won,Won,100,1,852879,2025-12-14,2025-12-29,2025-12-29 03:02:41,Bank Loan,True,False,
OPP-029969,Safari Diesel - Joseph Hegde,LD-0071978,Retail,OUT01,,CON-036981,USR-028,Google Ads,2025-11-14 15:08:16,6,6-Closed Won,Won,100,1,1726435,2025-12-02,2025-12-18,2025-12-18 08:07:58,Bank Loan,False,False,
OPP-029970,Galaxy Mobility Services LLP - 10x Tigor EV,LD-0071980,Corporate & Fleet,OUT08,ACC-03976,CON-007971,USR-206,LinkedIn Sales Navigator,2025-11-21 09:12:47,7,7-Closed Lost,Lost,0,10,11537212,2026-01-26,2025-12-12,2025-12-12 17:12:30,Bank Loan,False,False,No Decision
OPP-029971,Tiago Petrol - Bharath Shetty,LD-0071985,Retail,OUT05,,CON-036982,USR-141,Dealer Website,2025-11-16 04:37:43,7,7-Closed Lost,Lost,0,1,533022,2025-12-06,2025-11-23,2025-11-23 00:23:29,Cash,False,False,Bought Competitor - Maruti Suzuki
OPP-029972,Sri Ganesh Traders LLP - Mysuru Branch - 3x Nexon EV,LD-0071992,Corporate & Fleet,OUT08,ACC-00511,CON-001151,USR-208,Cold Call,2025-11-25 04:44:48,6,6-Closed Won,Won,100,3,4820104,2026-02-06,2026-01-22,2026-01-22 02:39:42,Corporate Purchase,False,False,
OPP-029973,Tigor CNG - Ananya Desai,LD-0071997,Retail,OUT03,,CON-036983,USR-099,Walk-in,2025-11-11 16:31:51,7,7-Closed Lost,Lost,0,1,864812,2025-12-06,2025-11-23,2025-11-23 09:41:20,Bank Loan,False,False,Not Responding
OPP-029974,Tiago CNG - Ramesh Jain,LD-0071998,Retail,OUT03,,CON-036984,USR-097,Walk-in,2025-11-11 11:37:39,6,6-Closed Won,Won,100,1,720944,2025-11-30,2025-12-08,2025-12-08 02:29:49,Cash,False,False,
OPP-029975,Nexon Petrol - Harish Shetty,LD-0071999,Retail,OUT04,,CON-036985,USR-112,Car Portal,2025-11-14 09:51:53,7,7-Closed Lost,Lost,0,1,980301,2025-12-08,2025-11-30,2025-11-30 16:44:37,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-029976,Tiago CNG - Anil Rao,LD-0072000,Retail,OUT07,,CON-036986,USR-194,Walk-in,2025-11-11 11:43:47,6,6-Closed Won,Won,100,1,747677,2025-12-06,2025-12-10,2025-12-10 13:04:54,Bank Loan,False,False,
OPP-029977,Tiago EV - Gautam Sharma,LD-0072002,Retail,OUT02,,CON-036987,USR-056,Walk-in,2025-11-13 20:20:48,6,6-Closed Won,Won,100,1,1046714,2025-12-06,2026-01-17,2026-01-17 06:50:50,Bank Loan,False,False,
OPP-029978,Nexon CNG - Ayesha Pai,LD-0072006,Retail,OUT05,,CON-036988,USR-151,Dealer Website,2025-11-12 04:58:25,6,6-Closed Won,Won,100,2,1801221,2025-12-01,2025-12-18,2025-12-18 23:06:14,Bank Loan,True,False,
OPP-029979,Altroz Petrol - Mahesh Fernandes,LD-0072008,Retail,OUT07,,CON-036989,USR-191,Exchange Mela / Event,2025-11-13 15:43:06,7,7-Closed Lost,Lost,0,1,799995,2025-12-13,2025-11-17,2025-11-17 16:44:33,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-029980,Punch CNG - Zoya Reddy,LD-0072010,Retail,OUT01,,CON-036990,USR-017,Referral,2025-11-15 00:42:22,7,7-Closed Lost,Lost,0,1,842707,2025-12-16,2025-11-18,2025-11-18 19:28:49,Bank Loan,True,False,Price / Discount
OPP-029981,Punch CNG - Rohan Krishnan,LD-0072011,Retail,OUT02,,CON-036991,USR-056,Walk-in,2025-11-11 14:42:07,6,6-Closed Won,Won,100,1,788358,2025-12-15,2025-12-06,2025-12-06 17:26:30,Cash,False,False,
OPP-029982,Tiago Petrol - Anil Verma,LD-0072015,Retail,OUT06,,CON-036992,USR-165,OEM Website Lead,2025-11-15 15:42:12,3,3-Quotation,Open,40,1,609697,2025-12-08,,2025-11-21 20:46:40,Bank Loan,True,False,
OPP-029983,Tiago CNG - Sneha Nair,LD-0072016,Retail,OUT04,,CON-036993,USR-129,Walk-in,2025-11-14 09:53:34,7,7-Closed Lost,Lost,0,1,690678,2025-12-05,2025-11-18,2025-11-18 13:51:50,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-029984,Nexon Petrol - Neha Patil,LD-0072017,Retail,OUT02,,CON-036994,USR-065,Exchange Mela / Event,2025-11-11 19:02:12,7,7-Closed Lost,Lost,0,1,1039998,2025-12-15,2025-11-14,2025-11-14 03:07:26,OEM Partner Finance,False,False,Bought Competitor - Hyundai
OPP-029985,Nexon Petrol - Rohan Patil,LD-0072018,Retail,OUT05,,CON-036995,USR-137,Walk-in,2025-11-11 14:47:06,7,7-Closed Lost,Lost,0,1,866714,2025-12-02,2025-11-27,2025-11-27 16:16:15,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-029986,Altroz Petrol - Yogesh Gowda,LD-0072022,Retail,OUT01,,CON-036996,USR-039,Walk-in,2025-11-16 01:34:21,6,6-Closed Won,Won,100,1,732915,2025-12-13,2025-12-01,2025-12-01 06:41:02,Bank Loan,False,False,
OPP-029987,Punch EV - Farhan Kamath,LD-0072023,Retail,OUT01,,CON-036997,USR-013,Google Ads,2025-11-14 18:18:16,6,6-Closed Won,Won,100,1,1074988,2025-12-17,2025-12-14,2025-12-14 03:17:19,OEM Partner Finance,False,False,
OPP-029988,Tiago CNG - Mithun Poojary,LD-0072026,Retail,OUT05,,CON-036998,USR-144,Car Portal,2025-11-15 12:32:40,7,7-Closed Lost,Lost,0,1,699416,2025-12-11,2025-11-29,2025-11-29 03:30:58,Cash,False,False,Plan Postponed
OPP-029989,Tiago Petrol - Divya Pai,LD-0072027,Retail,OUT03,,CON-036999,USR-099,Exchange Mela / Event,2025-11-11 16:10:30,7,7-Closed Lost,Lost,0,1,524867,2025-12-09,2025-11-13,2025-11-13 05:35:04,Bank Loan,True,False,Plan Postponed
OPP-029990,Punch Petrol - Yogesh D'Souza,LD-0072032,Retail,OUT02,,CON-037000,USR-058,Walk-in,2025-11-15 02:10:11,7,7-Closed Lost,Lost,0,1,617232,2025-12-19,2025-11-16,2025-11-16 08:04:30,Bank Loan,False,False,Bought Competitor - Kia
OPP-029991,Punch CNG - Neha Kulkarni,LD-0072039,Retail,OUT01,,CON-037001,USR-028,Walk-in,2025-11-15 21:01:26,7,7-Closed Lost,Lost,0,1,732280,2025-12-09,2025-12-02,2025-12-02 21:21:51,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-029992,Nexon Petrol - Pallavi Acharya,LD-0072043,Retail,OUT04,,CON-037002,USR-126,Walk-in,2025-11-14 13:29:01,7,7-Closed Lost,Lost,0,1,1065668,2025-12-05,2025-11-16,2025-11-16 08:38:47,Cash,False,False,Bought Competitor - Hyundai
OPP-029993,Altroz CNG - Kiran Menon,LD-0072045,Retail,OUT02,,CON-037003,USR-065,Referral,2025-11-16 22:59:11,6,6-Closed Won,Won,100,1,855607,2025-12-18,2025-12-15,2025-12-15 05:17:44,Bank Loan,False,False,
OPP-029994,Altroz Petrol - Vijay Jain,LD-0072048,Retail,OUT04,,CON-037004,USR-109,Walk-in,2025-11-11 21:25:12,7,7-Closed Lost,Lost,0,1,774220,2025-12-12,2025-11-23,2025-11-23 23:31:06,Cash,False,False,Plan Postponed
OPP-029995,Altroz CNG - Harish Shenoy,LD-0072050,Retail,OUT03,,CON-037005,USR-080,OEM Website Lead,2025-11-16 07:00:40,7,7-Closed Lost,Lost,0,1,760085,2025-12-03,2025-11-19,2025-11-19 17:00:24,OEM Partner Finance,False,False,Price / Discount
OPP-029996,Nexon Petrol - Naveen Shetty,LD-0072051,Retail,OUT05,,CON-037006,USR-144,Walk-in,2025-11-11 22:20:20,6,6-Closed Won,Won,100,1,892033,2025-12-09,2025-12-22,2025-12-22 02:38:06,Bank Loan,False,False,
OPP-029997,Punch CNG - Ritu Kamath,LD-0072052,Retail,OUT04,,CON-037007,USR-126,Walk-in,2025-11-11 20:28:11,7,7-Closed Lost,Lost,0,1,786675,2025-12-05,2025-11-22,2025-11-22 08:14:07,Bank Loan,True,False,Price / Discount
OPP-029998,Nexon EV - Karthik Rao,LD-0072053,Retail,OUT05,,CON-037008,USR-151,Referral,2025-11-12 22:34:05,7,7-Closed Lost,Lost,0,1,1496562,2025-12-06,2025-11-13,2025-11-13 14:33:09,Bank Loan,False,False,Price / Discount
OPP-029999,Nexon EV - Sandeep Bhat,LD-0072057,Retail,OUT02,,CON-037009,USR-050,Social Media Ads,2025-11-13 00:41:55,7,7-Closed Lost,Lost,0,1,1565265,2025-12-02,2025-11-22,2025-11-22 06:14:07,Bank Loan,False,False,Waiting Period Too Long
OPP-030000,Safari Diesel - Rahul Kulkarni,LD-0072058,Retail,OUT04,,CON-037010,USR-112,OEM Website Lead,2025-11-17 14:32:57,6,6-Closed Won,Won,100,1,1644567,2025-12-14,2025-12-23,2025-12-23 09:11:48,Bank Loan,True,False,
OPP-030001,Nexon Petrol - Manjunath Chandra,LD-0072062,Retail,OUT03,,CON-037011,USR-080,OEM Website Lead,2025-11-12 16:04:34,7,7-Closed Lost,Lost,0,1,945427,2025-12-05,2025-11-16,2025-11-16 17:27:05,Bank Loan,False,False,Price / Discount
OPP-030002,Tigor Petrol - Aditi Acharya,LD-0072063,Retail,OUT01,,CON-037012,USR-025,Walk-in,2025-11-11 22:09:49,7,7-Closed Lost,Lost,0,1,746272,2025-12-10,2025-11-19,2025-11-19 05:45:17,Bank Loan,False,False,Price / Discount
OPP-030003,Tiago EV - Priya Prasad,LD-0072064,Retail,OUT03,,CON-037013,USR-085,Walk-in,2025-11-11 21:07:54,7,7-Closed Lost,Lost,0,1,1057049,2025-11-30,2025-11-16,2025-11-16 16:06:44,Cash,False,False,Bought Competitor - Maruti Suzuki
OPP-030004,Tigor CNG - Neha Joshi,LD-0072065,Retail,OUT03,,CON-037014,USR-085,Google Ads,2025-11-13 15:13:46,7,7-Closed Lost,Lost,0,1,785793,2025-12-15,2025-11-16,2025-11-16 04:31:23,Bank Loan,True,False,Bought Competitor - Maruti Suzuki
OPP-030005,Tiago CNG - Vikram Bhat,LD-0072068,Retail,OUT04,,CON-037015,USR-114,Car Portal,2025-11-14 14:46:57,6,6-Closed Won,Won,100,1,718404,2025-12-08,2025-12-05,2025-12-05 01:34:29,Cash,False,False,
OPP-030006,Public Works Division - Bengaluru Urban - 10x Nexon EV,LD-0072070,Corporate & Fleet,OUT08,ACC-01903,CON-003941,USR-208,Tender / RFP,2025-11-25 01:31:17,7,7-Closed Lost,Lost,0,10,15899411,2026-02-24,2025-12-10,2025-12-10 01:19:37,Leasing,False,True,No Decision
OPP-030007,Tiago CNG - Anjali Babu,LD-0072073,Retail,OUT05,,CON-037016,USR-147,OEM Website Lead,2025-11-15 15:40:25,6,6-Closed Won,Won,100,1,743781,2025-12-17,2025-12-21,2025-12-21 10:42:09,Cash,False,False,
OPP-030008,Emerald Commute Solutions Pvt Ltd - 1x Tigor CNG,LD-0072079,Corporate & Fleet,OUT08,ACC-03170,CON-006415,USR-211,Referral,2025-11-21 15:53:08,6,6-Closed Won,Won,100,1,756879,2026-02-24,2026-02-23,2026-02-23 10:33:42,Bank Loan,False,False,
OPP-030009,Nexon EV - Anita Shenoy,LD-0072084,Retail,OUT07,,CON-037017,USR-194,OEM Website Lead,2025-11-16 12:02:22,6,6-Closed Won,Won,100,1,1443970,2025-12-15,2025-12-29,2025-12-29 03:49:16,Bank Loan,False,False,
OPP-030010,Urbanline Cab Services Pvt Ltd - 1x Tigor EV,LD-0072087,Corporate & Fleet,OUT08,ACC-00942,CON-002068,USR-211,OEM Fleet Desk Referral,2025-11-19 15:40:11,7,7-Closed Lost,Lost,0,1,1496426,2026-01-18,2025-11-21,2025-11-21 23:08:47,Corporate Purchase,False,False,Delivery Timeline
OPP-030011,Altroz Petrol - Rajesh Nair,LD-0072093,Retail,OUT06,,CON-037018,USR-167,Dealer Website,2025-11-16 06:47:21,6,6-Closed Won,Won,100,1,750744,2025-12-07,2025-12-04,2025-12-04 07:32:37,Cash,True,False,
OPP-030012,Punch CNG - Ramesh Raju,LD-0072095,Retail,OUT06,,CON-037019,USR-165,Dealer Website,2025-11-18 04:35:10,7,7-Closed Lost,Lost,0,1,796244,2025-12-09,2025-11-18,2025-11-18 21:06:31,Cash,True,False,Loan Rejected
OPP-030013,Zenith Mobility Services Pvt Ltd - 27x Tigor CNG,LD-0072097,Corporate & Fleet,OUT08,ACC-02842,CON-005766,USR-206,Existing Customer,2025-11-28 05:44:45,7,7-Closed Lost,Lost,0,27,20831479,2026-02-09,2026-01-31,2026-01-31 02:36:58,Leasing,False,False,Went with Leasing Company
OPP-030014,Surya Polymers LLP - 1x Safari Diesel,LD-0072101,Corporate & Fleet,OUT08,ACC-03987,CON-007992,USR-211,Cold Call,2025-11-28 06:04:54,6,6-Closed Won,Won,100,1,1933695,2026-01-29,2026-01-30,2026-01-30 06:19:49,Corporate Purchase,False,False,
OPP-030015,Nexon Petrol - Varun Verma,LD-0072104,Retail,OUT07,,CON-037020,USR-194,Walk-in,2025-11-12 11:46:55,6,6-Closed Won,Won,100,1,930136,2025-12-13,2025-11-29,2025-11-29 21:40:44,Bank Loan,False,False,
OPP-030016,Punch Petrol - Shruti Hegde,LD-0072105,Retail,OUT02,,CON-037021,USR-074,Walk-in,2025-11-12 23:48:01,7,7-Closed Lost,Lost,0,1,684376,2025-12-11,2025-11-22,2025-11-22 05:12:19,OEM Partner Finance,True,False,Not Responding
OPP-030017,Nexon EV - Nayana Kini,LD-0072107,Retail,OUT02,,CON-037022,USR-050,Exchange Mela / Event,2025-11-16 04:33:56,3,3-Quotation,Open,40,1,1372007,2025-12-07,,2025-11-26 18:21:04,Bank Loan,False,False,
OPP-030018,Nexon Diesel - Manoj Murthy,LD-0072109,Retail,OUT04,,CON-037023,USR-114,Referral,2025-11-14 05:02:01,6,6-Closed Won,Won,100,1,1191561,2025-12-13,2025-12-23,2025-12-23 15:50:01,Cash,True,False,
OPP-030019,Surya Software Solutions Pvt Ltd - 5x Nexon Petrol,LD-0072111,Corporate & Fleet,OUT08,ACC-03659,CON-007384,USR-209,LinkedIn Sales Navigator,2025-11-21 16:29:36,6,6-Closed Won,Won,100,5,5004969,2026-02-26,2026-04-22,2026-04-22 19:32:43,Bank Loan,False,False,
OPP-030020,Altroz CNG - Amit Singh,LD-0072114,Retail,OUT07,,CON-037024,USR-188,Walk-in,2025-11-15 07:50:38,7,7-Closed Lost,Lost,0,1,901792,2025-12-15,2025-11-16,2025-11-16 20:27:21,OEM Partner Finance,True,False,Plan Postponed
OPP-030021,Nexon Petrol - Zoya Menon,LD-0072121,Retail,OUT05,,CON-037025,USR-144,Walk-in,2025-11-12 17:48:22,7,7-Closed Lost,Lost,0,1,1037310,2025-12-03,2025-11-14,2025-11-14 12:26:36,Bank Loan,True,False,Not Responding
OPP-030022,Tiago Petrol - Sneha Fernandes,LD-0072126,Retail,OUT03,,CON-037026,USR-093,Walk-in,2025-11-12 18:34:54,6,6-Closed Won,Won,100,1,541620,2025-12-16,2025-12-04,2025-12-04 21:54:14,Cash,False,False,
OPP-030023,Tiago EV - Shilpa Joshi,LD-0072128,Retail,OUT04,,CON-037027,USR-129,Car Portal,2025-11-13 11:26:36,7,7-Closed Lost,Lost,0,1,951494,2025-12-03,2025-11-13,2025-11-13 20:19:21,Bank Loan,False,False,Bought Competitor - Kia
OPP-030024,Tigor Petrol - Varun Sharma,LD-0072129,Retail,OUT02,,CON-037028,USR-058,Walk-in,2025-11-15 02:38:42,7,7-Closed Lost,Lost,0,1,640958,2025-12-09,2025-12-01,2025-12-01 16:50:53,Bank Loan,True,False,Bought Competitor - Mahindra
OPP-030025,Punch CNG - Divya Babu,LD-0072130,Retail,OUT02,,CON-037029,USR-056,Car Portal,2025-11-17 01:28:26,7,7-Closed Lost,Lost,0,1,809133,2025-12-15,2025-11-17,2025-11-17 10:02:40,Bank Loan,False,False,Not Responding
OPP-030026,Nexon CNG - Aarav Jain,LD-0072132,Retail,OUT02,,CON-037030,USR-065,Walk-in,2025-11-12 20:56:11,7,7-Closed Lost,Lost,0,1,927490,2025-12-17,2025-11-19,2025-11-19 08:42:02,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-030027,Punch CNG - Ashwini Sharma,LD-0072134,Retail,OUT07,,CON-037031,USR-183,Walk-in,2025-11-12 18:13:16,6,6-Closed Won,Won,100,1,708385,2025-12-02,2025-12-10,2025-12-10 18:44:33,Cash,False,False,
OPP-030028,Punch EV - Lakshmi Patil,LD-0072135,Retail,OUT07,,CON-037032,USR-188,Walk-in,2025-11-12 19:00:27,6,6-Closed Won,Won,100,1,1325565,2025-12-06,2025-12-06,2025-12-06 19:20:39,Bank Loan,False,False,
OPP-030029,Tigor Petrol - Ganesh Angadi,LD-0072136,Retail,OUT02,,CON-037033,USR-050,Walk-in,2025-11-12 15:35:59,7,7-Closed Lost,Lost,0,1,656245,2025-12-08,2025-11-16,2025-11-16 07:20:02,Bank Loan,False,False,Bought Competitor - Kia
OPP-030030,Altroz CNG - Sunil Reddy,LD-0072139,Retail,OUT05,,CON-037034,USR-151,Walk-in,2025-11-13 03:50:35,7,7-Closed Lost,Lost,0,1,891407,2025-12-10,2025-11-23,2025-11-23 00:02:24,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-030031,Nexon Diesel - Pavan Bhat,LD-0072140,Retail,OUT03,,CON-037035,USR-089,Walk-in,2025-11-12 22:03:32,7,7-Closed Lost,Lost,0,1,1265882,2025-12-01,2025-11-26,2025-11-26 09:53:08,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-030032,Tiago Petrol - Ritu Rao,LD-0072145,Retail,OUT01,,CON-037036,USR-025,Walk-in,2025-11-14 20:11:06,7,7-Closed Lost,Lost,0,1,602659,2025-12-07,2025-11-19,2025-11-19 07:55:20,Bank Loan,False,False,Price / Discount
OPP-030033,Nexon Diesel - Sachin Kumar,LD-0072147,Retail,OUT06,,CON-037037,USR-176,Walk-in,2025-11-14 22:38:18,7,7-Closed Lost,Lost,0,1,1090896,2025-12-04,2025-11-17,2025-11-17 05:09:54,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-030034,Tiago Petrol - Shreya Desai,LD-0072148,Retail,OUT01,,CON-037038,USR-025,Walk-in,2025-11-13 14:14:45,7,7-Closed Lost,Lost,0,1,608705,2025-12-11,2025-11-15,2025-11-15 12:57:24,Cash,False,False,Bought Competitor - Hyundai
OPP-030035,Punch Petrol - Sowmya Poojary,LD-0072149,Retail,OUT01,,CON-037039,USR-017,Google Ads,2025-11-13 00:07:37,7,7-Closed Lost,Lost,0,1,582594,2025-12-02,2025-11-21,2025-11-21 13:35:25,Bank Loan,False,False,Waiting Period Too Long
OPP-030036,Tiago Petrol - Madhu Kamath,LD-0072151,Retail,OUT02,,CON-037040,USR-074,OEM Website Lead,2025-11-16 06:51:22,6,6-Closed Won,Won,100,1,529209,2025-12-10,2025-11-28,2025-11-28 05:36:47,Bank Loan,True,False,
