ContactID,CustomerType,AccountID,FullName,Designation,IsDecisionMaker,Mobile,Email,City,OwnerUserID,CreatedOn
CON-042119,Individual,,Shashank Patil,,True,8832983971,,Bengaluru,USR-028,2026-03-28 09:06:41
CON-042120,Individual,,Farhan Raju,,True,8932409923,farhan.raju171@gmail.com,Mangaluru,USR-191,2026-03-23 20:23:22
CON-042121,Individual,,Nikhil Murthy,,True,6713421980,,Bengaluru,USR-011,2026-03-27 17:41:31
CON-042122,Individual,,Pradeep Swamy,,True,7820258853,,Mysuru,USR-144,2026-03-28 20:34:05
CON-042123,Individual,,Prakash Swamy,,True,8341322224,,Bengaluru,USR-011,2026-03-26 15:15:17
CON-042124,Individual,,Anjali Pai,,True,9238766368,anjali.pai245@gmail.com,Bengaluru,USR-099,2026-03-23 23:02:55
CON-042125,Individual,,Shilpa Gowda,,True,8249893538,shilpa.gowda323@rediffmail.com,Bengaluru,USR-082,2026-03-26 16:57:01
CON-042126,Individual,,Rohan Shetty,,True,8876527165,,Bengaluru,USR-069,2026-03-27 11:14:38
CON-042127,Individual,,Nikhil Pai,,True,6086331544,,Hubballi,USR-174,2026-03-23 21:04:06
CON-042128,Individual,,Vani Kumar,,True,9275166699,vani.kumar180@gmail.com,Bengaluru,USR-051,2026-03-26 20:36:50
CON-042129,Individual,,Varun Sharma,,True,7665948880,,Bengaluru,USR-094,2026-03-28 13:58:57
CON-042130,Individual,,Aditya Raju,,True,7580937228,aditya.raju738@gmail.com,Bengaluru,USR-014,2026-03-26 22:50:41
CON-042131,Individual,,Manoj Prasad,,True,6552803474,,Hubballi,USR-174,2026-03-29 23:57:01
CON-042132,Individual,,Vasanth Chandra,,True,6209280135,vasanth.chandra189@outlook.com,Mysuru,USR-158,2026-03-28 16:26:55
CON-042133,Individual,,Farhan Sharma,,True,9021890080,farhan.sharma429@gmail.com,Bengaluru,USR-119,2026-03-28 07:09:04
CON-042134,Individual,,Mary Khan,,True,9320712655,,Bengaluru,USR-022,2026-03-28 11:15:10
CON-042135,Individual,,Sunil Kumar,,True,7440201412,sunil.kumar433@yahoo.co.in,Mysuru,USR-134,2026-03-29 17:52:20
CON-042136,Individual,,Neha Rao,,True,8769199140,,Bengaluru,USR-062,2026-03-29 17:36:34
CON-042137,Individual,,Karthik Khan,,True,9998912196,karthik.khan563@rediffmail.com,Bengaluru,USR-109,2026-03-29 17:29:32
CON-042138,Individual,,Prajwal Bhat,,True,9856928671,,Mangaluru,USR-191,2026-03-27 23:09:32
CON-042139,Individual,,Aarav Menon,,True,7736873882,aarav.menon959@yahoo.co.in,Bengaluru,USR-103,2026-03-25 04:22:00
CON-042140,Individual,,Deepak Naik,,True,9824722631,deepak.naik33@outlook.com,Bengaluru,USR-099,2026-03-25 12:46:53
CON-042141,Individual,,Deepa Sharma,,True,7777777777,,Mangaluru,USR-191,2026-03-24 19:54:40
CON-042142,Individual,,Arun Rao,,True,9187522900,arun.rao825@gmail.com,Bengaluru,USR-099,2026-03-28 10:17:17
CON-042143,Individual,,Nikhil Bhat,,True,8433703222,nikhil.bhat94@outlook.com,Bengaluru,USR-062,2026-03-24 15:49:18
CON-042144,Individual,,Rahul Desai,,True,7890682383,rahul.desai90@gmail.com,Mangaluru,USR-191,2026-03-24 16:26:04
CON-042145,Individual,,Pooja Bhat,,True,7517090629,pooja.bhat64@gmail.com,Mysuru,USR-141,2026-03-30 07:58:17
CON-042146,Individual,,Kiran Poojary,,True,9847740152,kiran.poojary462@gmail.com,Bengaluru,USR-036,2026-03-24 18:43:01
CON-042147,Individual,,Ramesh Menon,,True,9994351720,ramesh.menon603@gmail.com,Bengaluru,USR-099,2026-03-24 18:04:15
CON-042148,Individual,,Sowmya D'Souza,,True,8655258542,,Bengaluru,USR-115,2026-03-24 19:40:17
CON-042149,Individual,,Harish Krishnan,,True,6850035999,,Bengaluru,USR-085,2026-03-28 08:35:28
CON-042150,Individual,,Akash Kumar,,True,9018529349,akash.kumar732@outlook.com,Hubballi,USR-176,2026-03-30 07:46:31
CON-042151,Individual,,Vidya Swamy,,True,9812529174,,Bengaluru,USR-119,2026-03-29 03:31:53
CON-042152,Individual,,Vani Khan,,True,6511474553,vani.khan947@gmail.com,Mysuru,USR-144,2026-03-30 16:20:19
CON-042153,Individual,,Priya Swamy,,True,6636085674,,Mysuru,USR-158,2026-03-28 08:09:44
CON-042154,Individual,,Sneha Krishnan,,True,9347004141,sneha.krishnan157@outlook.com,Bengaluru,USR-032,2026-03-28 19:01:10
CON-042155,Individual,,Shruti Kulkarni,,True,9035721638,,Bengaluru,USR-017,2026-03-25 11:17:33
CON-042156,Individual,,Vinay Khan,,True,6836320215,,Hubballi,USR-167,2026-03-26 02:11:14
CON-042157,Individual,,Srinivas Kamath,,True,8500272662,srinivas.kamath984@gmail.com,Bengaluru,USR-099,2026-03-24 19:17:14
CON-042158,Individual,,Anita Naik,,True,8846751597,anita.naik650@outlook.com,Bengaluru,USR-082,2026-03-25 06:07:17
CON-042159,Individual,,Mohan Prasad,,True,9900078003,mohan.prasad174 @gmail.com,Bengaluru,USR-115,2026-03-28 14:41:15
CON-042160,Individual,,Mohan Shenoy,,True,8551530212,,Bengaluru,USR-032,2026-03-27 16:09:07
CON-042161,Individual,,Asha Prasad,,True,6241485908,asha.prasad609@rediffmail.com,Bengaluru,USR-112,2026-03-26 12:59:59
CON-042162,Individual,,Chaitra Patil,,True,6020019146,chaitra.patil387@gmail.com,Bengaluru,USR-058,2026-03-28 20:50:00
CON-042163,Individual,,Rashmi Desai,,True,9970766992,,Mangaluru,USR-195,2026-03-29 21:08:05
CON-042164,Individual,,Prajwal Naik,,True,9322717217,,Hubballi,USR-171,2026-03-30 11:24:57
CON-042165,Individual,,Ananya Patil,,True,9635124866,,Hubballi,USR-171,2026-03-30 01:42:22
CON-042166,Individual,,Aarav Singh,,True,8655556308,,Bengaluru,USR-123,2026-03-26 05:04:43
CON-042167,Individual,,Sneha Verma,,True,8213412568,,Bengaluru,USR-022,2026-03-25 15:34:00
CON-042168,Individual,,Pooja Acharya,,True,6671709950,,Bengaluru,USR-051,2026-03-25 16:03:41
CON-042169,Individual,,Vijay Raju,,True,7213778361,vijay.raju676@gmail.com,Bengaluru,USR-065,2026-03-27 23:21:56
CON-042170,Individual,,Sandeep Menon,,True,9822071547,,Mysuru,USR-148,2026-03-25 15:50:44
CON-042171,Individual,,Gautam Kamath,,True,9744148243,,Bengaluru,USR-069,2026-03-25 19:00:15
CON-042172,Individual,,Asha Khan,,True,7593029097,,Bengaluru,USR-123,2026-03-26 18:24:06
CON-042173,Individual,,Chetan Fernandes,,True,9915499918,chetan.fernandes286@rediffmail.com,Mysuru,USR-141,2026-03-26 06:45:53
CON-042174,Individual,,Chetan Menon,,True,9743706978,,Bengaluru,USR-051,2026-03-25 21:39:19
CON-042175,Individual,,Ayesha Desai,,True,8043326907,ayesha.desai272@gmail.com,Bengaluru,USR-080,2026-03-28 10:36:27
CON-042176,Individual,,Chetan Swamy,,True,7373454224,chetan.swamy537@gmail.com,Bengaluru,USR-058,2026-03-25 22:21:49
CON-042177,Individual,,Vani D'Souza,,True,8814993117,vani.dsouza686@outlook.com,Mysuru,USR-141,2026-03-25 19:15:04
CON-042178,Individual,,Uday Kini,,True,9159542973,,Bengaluru,USR-112,2026-03-31 02:25:09
CON-042179,Individual,,Pooja Poojary,,True,9108882905,,Bengaluru,USR-056,2026-03-25 16:58:31
CON-042180,Individual,,Shruti Menon,,True,926880971,,Mangaluru,USR-191,2026-03-25 19:09:09
CON-042181,Individual,,Zoya Gowda,,True,9935896258,,Hubballi,USR-167,2026-03-25 17:15:37
CON-042182,Individual,,Uday Angadi,,True,0869179480,,Mangaluru,USR-184,2026-03-28 07:08:43
CON-042183,Individual,,Ashwini Hiremath,,True,9158414788,ashwini.hiremath972@gmail.com,Hubballi,USR-165,2026-03-30 11:26:46
CON-042184,Individual,,Raghu Rao,,True,6683472173,raghu.rao703@gmail.com,Hubballi,USR-174,2026-03-28 11:17:07
CON-042185,Individual,,Bharath Krishnan,,True,9671275115,,Bengaluru,USR-112,2026-03-25 21:30:18
CON-042186,Individual,,Shreya Joshi,,True,9533285387,shreya.joshi759@gmail.com,Hubballi,USR-176,2026-03-25 19:44:18
CON-042187,Individual,,Pallavi Kamath,,True,9849338158,,Mysuru,USR-158,2026-03-25 19:35:43
CON-042188,Individual,,Tejas Murthy,,True,8443421410,tejas.murthy155@gmail.com,Bengaluru,USR-039,2026-03-28 18:28:37
CON-042189,Individual,,Deepak Bhat,,True,8956518320,deepak.bhat286@gmail.com,Bengaluru,USR-032,2026-03-26 19:53:46
CON-042190,Individual,,Mithun Bhat,,True,6049055699,mithun.bhat64@gmail.com,Mangaluru,USR-195,2026-03-26 19:18:27
CON-042191,Individual,,Rohan Jain,,True,8172536774,,Hubballi,USR-171,2026-03-27 22:03:08
CON-042192,Individual,,Shruti Jain,,True,8907174399,shruti.jain793@gmail.com,Bengaluru,USR-056,2026-03-27 08:03:56
CON-042193,Individual,,Chetan Chandra,,True,9514221451,,Bengaluru,USR-080,2026-04-01 01:07:01
CON-042194,Individual,,Rashmi Acharya,,True,9959915087,rashmi.acharya188@yahoo.co.in,Bengaluru,USR-130,2026-03-27 15:01:33
CON-042195,Individual,,Raghu Hegde,,True,6593978946,,Bengaluru,USR-022,2026-03-27 19:04:28
CON-042196,Individual,,Bhavya Babu,,True,9063957411,,Bengaluru,USR-051,2026-03-26 13:48:25
CON-042197,Individual,,Imran Gowda,,True,9259417395,,Hubballi,USR-167,2026-04-01 05:53:29
CON-042198,Individual,,Akshata Khan,,True,8253227924,,Bengaluru,USR-056,2026-03-26 12:31:00
CON-042199,Individual,,Shilpa Fernandes,,True,8581680790,,Bengaluru,USR-123,2026-03-29 11:17:12
CON-042200,Individual,,Mahesh Kini,,True,8566919493,mahesh.kini89@yahoo.co.in,Bengaluru,USR-097,2026-03-30 07:02:56
CON-042201,Individual,,Vani Verma,,True,9259516383,vani.verma101@gmail.com,Hubballi,USR-176,2026-03-30 01:39:58
CON-042202,Individual,,Naveen Desai,,True,7321731923,,Bengaluru,USR-014,2026-03-28 04:31:36
CON-042203,Individual,,Amit Gowda,,True,9479077214,,Bengaluru,USR-058,2026-03-29 08:43:23
CON-042204,Individual,,Raghu Naik,,True,9793620545,,Bengaluru,USR-069,2026-03-31 10:19:07
CON-042205,Individual,,Shilpa Kamath,,True,9508728620,,Bengaluru,USR-065,2026-03-31 22:05:44
CON-042206,Individual,,Vidya Pinto,,True,9499016288,vidya.pinto60@yahoo.co.in,Mysuru,USR-152,2026-03-31 02:37:41
CON-042207,Individual,,Mithun Agarwal,,True,9939585370,,Bengaluru,USR-080,2026-03-26 18:39:35
CON-042208,Individual,,Madhu Acharya,,True,9211906790,,Bengaluru,USR-039,2026-04-01 00:11:07
CON-042209,Individual,,Akash Pai,,True,6937096137,akash.pai657@yahoo.co.in,Mysuru,USR-152,2026-03-31 05:29:17
CON-042210,Individual,,Arjun Fernandes,,True,7456419136,,Bengaluru,USR-082,2026-03-31 15:42:45
CON-042211,Individual,,Ravi Naik,,True,9876018408,,Bengaluru,USR-103,2026-03-27 04:49:52
CON-042212,Individual,,Vinod Prasad,,True,7982113053,vinod.prasad994@rediffmail.com,Bengaluru,USR-085,2026-03-27 12:22:56
CON-042213,Individual,,Akshata Swamy,,True,8310283771,,Bengaluru,USR-058,2026-03-26 20:29:16
CON-042214,Individual,,Sowmya Gowda,,True,9340598643,sowmya.gowda649@gmail.com,Mysuru,USR-134,2026-03-31 03:21:16
CON-042215,Individual,,Deepa Desai,,True,7188382040,,Hubballi,USR-176,2026-03-27 15:01:50
CON-042216,Individual,,Mithun Hegde,,True,8981836039,,Bengaluru,USR-032,2026-03-26 20:09:07
CON-042217,Individual,,Manjunath Rao,,True,89298-294,manjunath.rao137@gmail.com,Bengaluru,USR-099,2026-03-26 21:30:54
CON-042218,Individual,,Abhishek Kulkarni,,True,9434155210,,Bengaluru,USR-089,2026-03-26 19:38:32
CON-042219,Individual,,Shruti Poojary,,True,90728-506,,Bengaluru,USR-032,2026-03-26 20:52:22
CON-042220,Individual,,Uday Pai,,True,9347331025,,Mysuru,USR-148,2026-03-27 17:09:49
CON-042221,Individual,,Tejas Shetty,,True,7651575273,,Bengaluru,USR-028,2026-03-27 01:25:01
CON-042222,Individual,,Neha Verma,,True,9713068742,,Bengaluru,USR-123,2026-04-01 18:39:25
CON-042223,Individual,,Mithun Hiremath,,True,9463192644,,Hubballi,USR-176,2026-03-28 01:52:54
CON-042224,Individual,,Akshata Shenoy,,True,9527400107,akshata.shenoy820@rediffmail.com,Mysuru,USR-141,2026-03-30 02:20:29
CON-042225,Individual,,Anil Murthy,,True,8086487863,,Bengaluru,USR-123,2026-03-29 11:56:18
CON-042226,Individual,,Harsha Iyer,,True,7526076370,,Bengaluru,USR-127,2026-03-27 15:45:50
CON-042227,Individual,,Varun Desai,,True,9843977105,varun.desai546@gmail.com,Bengaluru,USR-069,2026-03-27 15:40:52
CON-042228,Individual,,Akash Naik,,True,9872291545,,Bengaluru,USR-127,2026-03-31 08:24:58
CON-042229,Individual,,Ritu Desai,,True,9965533751,ritu.desai580@gmail.com,Bengaluru,USR-014,2026-03-28 10:01:05
CON-042230,Individual,,Imran Kamath,,True,6948308735,imran.kamath441@rediffmail.com,Bengaluru,USR-097,2026-04-01 11:02:27
CON-042231,Individual,,Bhavya Desai,,True,9448890670,bhavya.desai720@outlook.com,Bengaluru,USR-099,2026-03-27 16:40:51
CON-042232,Individual,,Ashwini Shenoy,,True,8489233283,ashwini.shenoy159@outlook.com,Bengaluru,USR-017,2026-04-02 05:44:07
CON-042233,Individual,,Rashmi Singh,,True,7588219580,,Bengaluru,USR-119,2026-03-28 03:46:46
CON-042234,Individual,,Tejas Angadi,,True,9167798106,,Mangaluru,USR-188,2026-03-30 16:41:49
CON-042235,Individual,,Prajwal Kulkarni,,True,8408506108,,Mangaluru,USR-195,2026-03-30 18:26:43
CON-042236,Individual,,Mohan Prasad,,True,7920442513,,Bengaluru,USR-069,2026-03-31 17:55:03
CON-042237,Individual,,Ashwini Naik,,True,9186926427,,Hubballi,USR-171,2026-03-31 17:46:44
CON-042238,Individual,,Swathi Gupta,,True,9258719243,,Bengaluru,USR-097,2026-03-31 23:29:22
CON-042239,Individual,,Farhan Chandra,,True,9999643322,farhan.chandra118@rediffmail.com,Bengaluru,USR-130,2026-03-31 11:23:00
CON-042240,Individual,,Sameer Bhat,,True,9213672866,sameer.bhat487@outlook.com,Hubballi,USR-165,2026-03-27 14:15:08
CON-042241,Individual,,Vani Iyer,,True,9148160727,vani.iyer78@gmail.com,Hubballi,USR-165,2026-03-31 15:07:54
CON-042242,Individual,,Rohan Murthy,,True,7301315848,,Bengaluru,USR-036,2026-03-27 16:29:14
CON-042243,Individual,,Mohan Agarwal,,True,9268431453,mohan.agarwal977@gmail.com,Bengaluru,USR-065,2026-03-27 19:24:32
CON-042244,Individual,,Mithun Gowda,,True,8742236429,,Mysuru,USR-158,2026-04-01 05:48:18
CON-042245,Individual,,Karthik Rao,,True,8826066010,karthik.rao356@gmail.com,Hubballi,USR-165,2026-04-01 02:18:45
CON-042246,Individual,,Ananya Desai,,True,9607676203,,Bengaluru,USR-058,2026-03-27 17:31:58
CON-042247,Individual,,Mahesh Babu,,True,8175955259,mahesh.babu91@rediffmail.com,Bengaluru,USR-099,2026-03-27 18:40:18
CON-042248,Individual,,Rashmi Khan,,True,6832077871,,Bengaluru,USR-032,2026-04-02 10:39:25
CON-042249,Individual,,Uday Iyer,,True,9744575418,,Mysuru,USR-158,2026-03-28 17:58:07
CON-042250,Individual,,Vinay Sharma,,True,7227751070,vinay.sharma915@gmail.com,Bengaluru,USR-022,2026-03-28 14:30:25
CON-042251,Individual,,Harish Gowda,,True,6807685989,,Bengaluru,USR-028,2026-03-27 20:31:00
CON-042252,Individual,,Vani Shenoy,,True,8830848463,,Bengaluru,USR-080,2026-03-29 03:45:07
CON-042253,Individual,,Rahul Pinto,,True,9870942020,,Bengaluru,USR-011,2026-03-31 22:30:49
CON-042254,Individual,,Vidya Kumar,,True,9739432435,vidya.kumar663@gmail.com,Mangaluru,USR-195,2026-03-28 00:28:27
CON-042255,Individual,,Srinivas Pai,,True,9581405141,srinivas.pai210@outlook.com,Bengaluru,USR-123,2026-04-02 15:22:57
CON-042256,Individual,,Chaitra Kini,,True,7240821194,,Mangaluru,USR-195,2026-04-02 10:59:47
CON-042257,Individual,,Deepa Shetty,,True,9741588294,deepa.shetty449@outlook.com,Bengaluru,USR-048,2026-03-29 13:15:35
CON-042258,Individual,,Uday Chandra,,True,9995758088,,Bengaluru,USR-069,2026-03-28 00:50:21
CON-042259,Individual,,Aditya Hiremath,,True,6749775760,aditya.hiremath270@gmail.com,Bengaluru,USR-112,2026-03-28 01:16:47
CON-042260,Individual,,Vinay Reddy,,True,7967197769,vinay.reddy320@rediffmail.com,Bengaluru,USR-112,2026-03-27 22:04:49
CON-042261,Individual,,Joseph Pinto,,True,7358940726,,Bengaluru,USR-119,2026-03-31 06:30:12
CON-042262,Individual,,Aditya Swamy,,True,9702610042,,Hubballi,USR-167,2026-04-03 06:42:04
CON-042263,Individual,,Yogesh Pinto,,True,8532200283,,Mysuru,USR-144,2026-03-31 11:39:57
CON-042264,Individual,,Anjali Rao,,True,8790739608,anjali.rao841@gmail.com,Mangaluru,USR-188,2026-04-01 09:25:29
CON-042265,Individual,,Pallavi Patil,,True,9416431842,,Bengaluru,USR-058,2026-04-01 07:13:27
CON-042266,Individual,,Srinivas Hiremath,,True,7247018616,,Bengaluru,USR-051,2026-04-03 09:40:42
CON-042267,Individual,,Kavya Agarwal,,True,9527399075,,Mysuru,USR-152,2026-03-30 19:58:24
CON-042268,Individual,,Meghana Verma,,True,6451178644,meghana.verma221@gmail.com,Mysuru,USR-152,2026-04-02 21:00:59
CON-042269,Individual,,Arjun Agarwal,,True,7545162006,arjun.agarwal739@outlook.com,Hubballi,USR-171,2026-03-28 15:26:36
CON-042270,Individual,,Farhan Kini,,True,9441831333,,Hubballi,USR-174,2026-03-28 12:13:26
CON-042271,Individual,,Rajesh Prasad,,True,9136449500,rajesh.prasad773@gmail.com,Bengaluru,USR-085,2026-03-31 15:52:26
CON-042272,Individual,,Shashank Kulkarni,,True,9162652822,shashank.kulkarni480@outlook.com,Mangaluru,USR-191,2026-03-28 14:41:24
CON-042273,Individual,,Suresh Nair,,True,9925040151,,Mysuru,USR-152,2026-04-02 15:15:49
CON-042274,Individual,,Ravi Bhat,,True,7354219975,ravi.bhat460@gmail.com,Bengaluru,USR-058,2026-03-29 10:48:27
CON-042275,Individual,,Ramesh Prasad,,True,8611603651,ramesh.prasad192@outlook.com,Bengaluru,USR-094,2026-04-02 15:17:02
CON-042276,Individual,,Joseph Hegde,,True,7964281559,,Mysuru,USR-152,2026-03-28 17:32:31
CON-042277,Individual,,Joseph Bhat,,True,8043551014,,Bengaluru,USR-022,2026-03-29 05:08:31
CON-042278,Individual,,Arun Shenoy,,True,9290667006,arun.shenoy942@outlook.com,Bengaluru,USR-115,2026-03-28 12:48:55
CON-042279,Individual,,Sowmya Babu,,True,9634595713,,Bengaluru,USR-058,2026-03-31 16:21:31
CON-042280,Individual,,Ashwini D'Souza,,True,8691067837,ashwini.dsouza902@gmail.com,Bengaluru,USR-056,2026-03-28 17:38:40
CON-042281,Individual,,Nandini Shenoy,,True,7232708881,,Bengaluru,USR-069,2026-04-01 17:17:40
CON-042282,Individual,,Uday Pai,,True,6066868428,uday.pai385@gmail.com,Bengaluru,USR-112,2026-03-28 16:37:33
CON-042283,Individual,,Sachin Jain,,True,9698866467,,Bengaluru,USR-103,2026-03-28 16:09:20
CON-042284,Individual,,Vasanth D'Souza,,True,7576827186,,Bengaluru,USR-119,2026-04-01 23:23:53
CON-042285,Individual,,Lakshmi Raju,,True,6284519879,lakshmi.raju986@gmail.com,Bengaluru,USR-112,2026-03-30 03:22:08
CON-042286,Individual,,Abhishek Bhat,,True,8558265280,,Bengaluru,USR-115,2026-04-02 15:49:22
CON-042287,Individual,,Nandini Kumar,,True,7770262355,,Bengaluru,USR-022,2026-03-30 07:10:28
CON-042288,Individual,,Chetan Rao,,True,9898648130,,Mangaluru,USR-184,2026-03-30 18:43:54
CON-042289,Individual,,Vidya Raju,,True,8942933445,,Mangaluru,USR-185,2026-03-28 14:44:46
CON-042290,Individual,,Pallavi Kini,,True,8317222378,,Bengaluru,USR-051,2026-03-28 19:49:40
CON-042291,Individual,,Anil Swamy,,True,6372970467,,Bengaluru,USR-099,2026-03-29 15:00:32
CON-042292,Individual,,Ashwini Chandra,,True,6666666666,,Bengaluru,USR-032,2026-03-30 06:50:33
CON-042293,Individual,,Sameer Acharya,,True,9457681678,,Bengaluru,USR-028,2026-04-01 22:07:53
CON-042294,Individual,,Joseph Acharya,,True,8952499117,joseph.acharya260@outlook.com,Bengaluru,USR-036,2026-04-01 00:24:16
CON-042295,Individual,,Ashok Rao,,True,9063209508,ashok.rao749@gmail.com,Bengaluru,USR-074,2026-03-29 11:22:33
CON-042296,Individual,,Pavan Krishnan,,True,8488111789,pavan.krishnan27@gmail.com,Mangaluru,USR-188,2026-03-29 18:14:44
CON-042297,Individual,,Varun Patil,,True,7344076639,varun.patil680@yahoo.co.in,Mangaluru,USR-195,2026-03-29 17:07:01
CON-042298,Individual,,Mithun Murthy,,True,9658923284,,Hubballi,USR-174,2026-04-03 15:58:59
CON-042299,Individual,,Meghana Hiremath,,True,8500610972,meghana.hiremath895@gmail.com,Bengaluru,USR-058,2026-03-28 22:45:04
CON-042300,Individual,,Varun Hiremath,,True,9220890041,varun.hiremath780@outlook.com,Bengaluru,USR-051,2026-03-31 14:57:05
CON-042301,Individual,,Manoj Raju,,True,9410543474,manoj.raju679@gmail.com,Mysuru,USR-148,2026-04-01 22:00:41
CON-042302,Individual,,Manoj Menon,,True,8604750791,,Bengaluru,USR-032,2026-03-28 18:46:09
CON-042303,Individual,,Rajesh Babu,,True,9706232107,rajesh.babu732@gmail.com,Mysuru,USR-134,2026-03-29 13:09:07
CON-042304,Individual,,Sanjay Shenoy,,True,9348647497,,Bengaluru,USR-123,2026-04-01 18:38:03
CON-042305,Individual,,Deepa Agarwal,,True,6596010756,,Mysuru,USR-148,2026-03-30 15:38:21
CON-042306,Individual,,Pradeep Raju,,True,9980748634,,Bengaluru,USR-028,2026-04-03 01:39:30
CON-042307,Individual,,Karthik Babu,,True,9139657752,,Bengaluru,USR-123,2026-04-02 17:06:17
CON-042308,Individual,,Rajesh Murthy,,True,8934812553,rajesh.murthy296@rediffmail.com,Hubballi,USR-174,2026-04-02 11:59:38
CON-042309,Individual,,Akash Agarwal,,True,7639657895,akash.agarwal300@outlook.com,Bengaluru,USR-097,2026-03-28 21:05:47
CON-042310,Individual,,Arjun Agarwal,,True,9880768892,,Bengaluru,USR-069,2026-03-30 23:24:03
CON-042311,Individual,,Rahul Verma,,True,7188452543,,Bengaluru,USR-062,2026-03-29 04:10:29
CON-042312,Individual,,Ashok Khan,,True,9708805758,,Bengaluru,USR-115,2026-04-01 11:30:08
CON-042313,Individual,,Sachin Krishnan,,True,9602428357,,Bengaluru,USR-025,2026-03-28 22:03:12
CON-042314,Individual,,Sachin Poojary,,True,8598196371,sachin.poojary790@rediffmail.com,Mysuru,USR-158,2026-04-03 15:56:34
CON-042315,Individual,,Asha Hiremath,,True,9196362964,,Bengaluru,USR-025,2026-04-01 00:00:00
CON-042316,Individual,,Mohan Desai,,True,9341500915,,Bengaluru,USR-036,2026-04-03 05:44:00
CON-042317,Individual,,Rashmi Gupta,,True,9999999999,,Mangaluru,USR-191,2026-03-31 20:33:13
CON-042318,Individual,,Ramesh Chandra,,True,9303394404,ramesh.chandra109@outlook.com,Bengaluru,USR-080,2026-03-29 15:41:23
CON-042319,Individual,,Anjali Murthy,,True,9791922898,,Mysuru,USR-141,2026-03-29 01:13:08
CON-042320,Individual,,Kavya Shetty,,True,9333224306,kavya.shetty413@yahoo.co.in,Hubballi,USR-176,2026-03-29 17:20:02
CON-042321,Individual,,Shruti Raju,,True,9914865793,,Bengaluru,USR-032,2026-03-31 17:13:53
CON-042322,Individual,,Ashwini Kumar,,True,8461299596,ashwini.kumar786@outlook.com,Hubballi,USR-174,2026-04-02 08:29:44
CON-042323,Individual,,Swathi Pinto,,True,9260441550,,Bengaluru,USR-094,2026-04-04 04:26:35
CON-042324,Individual,,Gautam Murthy,,True,7535056916,gautam.murthy847@yahoo.co.in,Bengaluru,USR-039,2026-03-31 12:20:55
