IssueType,Table,RecordID,RelatedRecordID,Detail
unconverted_lead_over_30_days,fact_leads,LD-0079003,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079004,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079005,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079025,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079042,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079065,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079115,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079118,,New
unconverted_lead_over_30_days,fact_leads,LD-0079128,,New
unconverted_lead_over_30_days,fact_leads,LD-0079136,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079197,,New
unconverted_lead_over_30_days,fact_leads,LD-0079206,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079213,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079217,,New
unconverted_lead_over_30_days,fact_leads,LD-0079219,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079229,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079230,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079239,,New
unconverted_lead_over_30_days,fact_leads,LD-0079264,,New
unconverted_lead_over_30_days,fact_leads,LD-0079286,,New
unconverted_lead_over_30_days,fact_leads,LD-0079293,,New
unconverted_lead_over_30_days,fact_leads,LD-0079325,,New
unconverted_lead_over_30_days,fact_leads,LD-0104740,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079336,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079343,,New
unconverted_lead_over_30_days,fact_leads,LD-0103965,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0106025,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079426,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105243,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104382,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079436,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079447,,New
unconverted_lead_over_30_days,fact_leads,LD-0104715,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104380,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079521,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079522,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079559,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079573,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079581,,New
unconverted_lead_over_30_days,fact_leads,LD-0079582,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079585,,New
unconverted_lead_over_30_days,fact_leads,LD-0079594,,New
unconverted_lead_over_30_days,fact_leads,LD-0103825,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079629,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079634,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079636,,New
unconverted_lead_over_30_days,fact_leads,LD-0079672,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079687,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079695,,New
unconverted_lead_over_30_days,fact_leads,LD-0079697,,New
unconverted_lead_over_30_days,fact_leads,LD-0079706,,New
unconverted_lead_over_30_days,fact_leads,LD-0079735,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079787,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079789,,New
unconverted_lead_over_30_days,fact_leads,LD-0079797,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079799,,New
unconverted_lead_over_30_days,fact_leads,LD-0079811,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079831,,New
unconverted_lead_over_30_days,fact_leads,LD-0079849,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079855,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079864,,New
unconverted_lead_over_30_days,fact_leads,LD-0079896,,New
unconverted_lead_over_30_days,fact_leads,LD-0079901,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079908,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0079941,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079973,,New
unconverted_lead_over_30_days,fact_leads,LD-0105414,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0079996,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080014,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080028,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080031,,New
unconverted_lead_over_30_days,fact_leads,LD-0080033,,New
unconverted_lead_over_30_days,fact_leads,LD-0080044,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0106307,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080056,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080059,,New
unconverted_lead_over_30_days,fact_leads,LD-0080106,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080119,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080127,,New
unconverted_lead_over_30_days,fact_leads,LD-0080173,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080177,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080178,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080179,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080199,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080210,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080239,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080259,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080260,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0103780,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105328,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080304,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080325,,New
unconverted_lead_over_30_days,fact_leads,LD-0080337,,New
unconverted_lead_over_30_days,fact_leads,LD-0080372,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080378,,New
unconverted_lead_over_30_days,fact_leads,LD-0080393,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080400,,New
unconverted_lead_over_30_days,fact_leads,LD-0104447,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080457,,New
unconverted_lead_over_30_days,fact_leads,LD-0080461,,New
unconverted_lead_over_30_days,fact_leads,LD-0080462,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080468,,New
unconverted_lead_over_30_days,fact_leads,LD-0080471,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080472,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080477,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080498,,New
unconverted_lead_over_30_days,fact_leads,LD-0080513,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080533,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080534,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080575,,New
unconverted_lead_over_30_days,fact_leads,LD-0080609,,New
unconverted_lead_over_30_days,fact_leads,LD-0080648,,New
unconverted_lead_over_30_days,fact_leads,LD-0080652,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080666,,New
unconverted_lead_over_30_days,fact_leads,LD-0080687,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080758,,New
unconverted_lead_over_30_days,fact_leads,LD-0080759,,New
unconverted_lead_over_30_days,fact_leads,LD-0080765,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080774,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080777,,New
unconverted_lead_over_30_days,fact_leads,LD-0080787,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080808,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080819,,New
unconverted_lead_over_30_days,fact_leads,LD-0106495,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0106359,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105908,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080840,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080842,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0080868,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080888,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080892,,New
unconverted_lead_over_30_days,fact_leads,LD-0080904,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105670,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105512,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0106502,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080932,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0080941,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104934,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081018,,New
unconverted_lead_over_30_days,fact_leads,LD-0081043,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081094,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081106,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081117,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081137,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081178,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081213,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081214,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081263,,New
unconverted_lead_over_30_days,fact_leads,LD-0081266,,New
unconverted_lead_over_30_days,fact_leads,LD-0081274,,New
unconverted_lead_over_30_days,fact_leads,LD-0081284,,New
unconverted_lead_over_30_days,fact_leads,LD-0081292,,New
unconverted_lead_over_30_days,fact_leads,LD-0081334,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081371,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081391,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081413,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081423,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081473,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081486,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081501,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081534,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081535,,New
unconverted_lead_over_30_days,fact_leads,LD-0081539,,New
unconverted_lead_over_30_days,fact_leads,LD-0081541,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081551,,New
unconverted_lead_over_30_days,fact_leads,LD-0081555,,New
unconverted_lead_over_30_days,fact_leads,LD-0081566,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081578,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081579,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081593,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081603,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081611,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081618,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081622,,New
unconverted_lead_over_30_days,fact_leads,LD-0081626,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081634,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081635,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081690,,New
unconverted_lead_over_30_days,fact_leads,LD-0081697,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105994,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081753,,New
unconverted_lead_over_30_days,fact_leads,LD-0081770,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0105286,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081796,,New
unconverted_lead_over_30_days,fact_leads,LD-0081841,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081845,,New
unconverted_lead_over_30_days,fact_leads,LD-0081871,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081878,,New
unconverted_lead_over_30_days,fact_leads,LD-0081880,,New
unconverted_lead_over_30_days,fact_leads,LD-0081893,,New
unconverted_lead_over_30_days,fact_leads,LD-0081900,,New
unconverted_lead_over_30_days,fact_leads,LD-0105624,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0106463,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081914,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081930,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081931,,New
unconverted_lead_over_30_days,fact_leads,LD-0081943,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0081955,,New
unconverted_lead_over_30_days,fact_leads,LD-0081956,,New
unconverted_lead_over_30_days,fact_leads,LD-0081964,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081974,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0081979,,New
unconverted_lead_over_30_days,fact_leads,LD-0082020,,New
unconverted_lead_over_30_days,fact_leads,LD-0103810,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082062,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082071,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082095,,New
unconverted_lead_over_30_days,fact_leads,LD-0082115,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082154,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082174,,New
unconverted_lead_over_30_days,fact_leads,LD-0082176,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082183,,New
unconverted_lead_over_30_days,fact_leads,LD-0082201,,New
unconverted_lead_over_30_days,fact_leads,LD-0082207,,New
unconverted_lead_over_30_days,fact_leads,LD-0082213,,New
unconverted_lead_over_30_days,fact_leads,LD-0082216,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082225,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082229,,New
unconverted_lead_over_30_days,fact_leads,LD-0082274,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082278,,New
unconverted_lead_over_30_days,fact_leads,LD-0105304,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082293,,New
unconverted_lead_over_30_days,fact_leads,LD-0105667,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082322,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082325,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082343,,New
unconverted_lead_over_30_days,fact_leads,LD-0082351,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082367,,New
unconverted_lead_over_30_days,fact_leads,LD-0105165,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105926,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082380,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082382,,New
unconverted_lead_over_30_days,fact_leads,LD-0082386,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082400,,New
unconverted_lead_over_30_days,fact_leads,LD-0082421,,New
unconverted_lead_over_30_days,fact_leads,LD-0082422,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082469,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104691,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082490,,New
unconverted_lead_over_30_days,fact_leads,LD-0105886,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082506,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082524,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082532,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082538,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082554,,New
unconverted_lead_over_30_days,fact_leads,LD-0082593,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104362,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105710,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082605,,New
unconverted_lead_over_30_days,fact_leads,LD-0082607,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105262,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082617,,New
unconverted_lead_over_30_days,fact_leads,LD-0082650,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082659,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104655,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082727,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0106430,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104113,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082795,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082796,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082804,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082816,,New
unconverted_lead_over_30_days,fact_leads,LD-0082844,,New
unconverted_lead_over_30_days,fact_leads,LD-0082850,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082851,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082862,,New
unconverted_lead_over_30_days,fact_leads,LD-0082869,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082870,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0104111,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0105276,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082918,,New
unconverted_lead_over_30_days,fact_leads,LD-0082924,,New
unconverted_lead_over_30_days,fact_leads,LD-0105401,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0082945,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082960,,New
unconverted_lead_over_30_days,fact_leads,LD-0082963,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0082991,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083007,,New
unconverted_lead_over_30_days,fact_leads,LD-0083025,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083028,,New
unconverted_lead_over_30_days,fact_leads,LD-0104171,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083064,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083069,,New
unconverted_lead_over_30_days,fact_leads,LD-0104040,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083079,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083101,,New
unconverted_lead_over_30_days,fact_leads,LD-0083132,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0083139,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083152,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083163,,New
unconverted_lead_over_30_days,fact_leads,LD-0083168,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0083169,,Qualified
unconverted_lead_over_30_days,fact_leads,LD-0083177,,New
unconverted_lead_over_30_days,fact_leads,LD-0083214,,New
unconverted_lead_over_30_days,fact_leads,LD-0083253,,New
unconverted_lead_over_30_days,fact_leads,LD-0105353,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083258,,New
unconverted_lead_over_30_days,fact_leads,LD-0083262,,Contacted
unconverted_lead_over_30_days,fact_leads,LD-0083279,,New
unconverted_lead_over_30_days,fact_leads,LD-0083284,,New
unconverted_lead_over_30_days,fact_leads,LD-0083291,,New
unconverted_lead_over_30_days,fact_leads,LD-0083314,,New
